,net_name,train_type,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
201,alexnet,train_big_set_size,1,2_v_5,12,absent,0.8666666666666667,,,
202,alexnet,train_big_set_size,1,2_v_5,18,absent,0.8666666666666667,,,
203,alexnet,train_big_set_size,1,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
204,alexnet,train_big_set_size,1,2_v_5,2,both,0.9833333333333333,0.9913793103448276,0.03225806451612903,4.230115758471892
205,alexnet,train_big_set_size,1,2_v_5,4,both,0.8833333333333333,0.9423076923076923,0.16176470588235295,2.5616759572072185
206,alexnet,train_big_set_size,1,2_v_5,6,both,0.7333333333333333,0.8181818181818182,0.3157894736842105,1.3879635218683355
207,alexnet,train_big_set_size,1,2_v_5,8,both,0.75,0.8409090909090909,0.3026315789473684,1.515047899805496
208,alexnet,train_big_set_size,1,2_v_5,12,both,0.7583333333333333,0.8297872340425532,0.2876712328767123,1.5135256188509127
209,alexnet,train_big_set_size,1,2_v_5,18,both,0.6833333333333333,0.7894736842105263,0.36585365853658536,1.1474516857506272
210,alexnet,train_big_set_size,2,2_v_5,1,present,1.0,,,
211,alexnet,train_big_set_size,2,2_v_5,2,present,0.9833333333333333,,,
212,alexnet,train_big_set_size,2,2_v_5,4,present,0.8833333333333333,,,
213,alexnet,train_big_set_size,2,2_v_5,6,present,0.6166666666666667,,,
214,alexnet,train_big_set_size,2,2_v_5,8,present,0.6833333333333333,,,
215,alexnet,train_big_set_size,2,2_v_5,12,present,0.6333333333333333,,,
216,alexnet,train_big_set_size,2,2_v_5,18,present,0.6333333333333333,,,
217,alexnet,train_big_set_size,2,2_v_5,1,absent,1.0,,,
218,alexnet,train_big_set_size,2,2_v_5,2,absent,0.9666666666666667,,,
219,alexnet,train_big_set_size,2,2_v_5,4,absent,0.9666666666666667,,,
220,alexnet,train_big_set_size,2,2_v_5,6,absent,0.85,,,
221,alexnet,train_big_set_size,2,2_v_5,8,absent,0.8333333333333334,,,
222,alexnet,train_big_set_size,2,2_v_5,12,absent,0.7833333333333333,,,
223,alexnet,train_big_set_size,2,2_v_5,18,absent,0.7666666666666667,,,
224,alexnet,train_big_set_size,2,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
225,alexnet,train_big_set_size,2,2_v_5,2,both,0.975,0.9672131147540983,0.01694915254237288,3.9626055025912366
226,alexnet,train_big_set_size,2,2_v_5,4,both,0.925,0.9636363636363636,0.1076923076923077,3.0334327952107287
227,alexnet,train_big_set_size,2,2_v_5,6,both,0.7333333333333333,0.8043478260869565,0.3108108108108108,1.3508077153107239
228,alexnet,train_big_set_size,2,2_v_5,8,both,0.7583333333333333,0.803921568627451,0.2753623188405797,1.4523870550382758
229,alexnet,train_big_set_size,2,2_v_5,12,both,0.7083333333333334,0.7450980392156863,0.3188405797101449,1.1300864299814875
230,alexnet,train_big_set_size,2,2_v_5,18,both,0.7,0.7307692307692307,0.3235294117647059,1.0729930356084683
231,alexnet,train_big_set_size,3,2_v_5,1,present,0.9833333333333333,,,
232,alexnet,train_big_set_size,3,2_v_5,2,present,0.9666666666666667,,,
233,alexnet,train_big_set_size,3,2_v_5,4,present,0.9166666666666666,,,
234,alexnet,train_big_set_size,3,2_v_5,6,present,0.7,,,
235,alexnet,train_big_set_size,3,2_v_5,8,present,0.7666666666666667,,,
236,alexnet,train_big_set_size,3,2_v_5,12,present,0.5333333333333333,,,
237,alexnet,train_big_set_size,3,2_v_5,18,present,0.4,,,
238,alexnet,train_big_set_size,3,2_v_5,1,absent,0.9833333333333333,,,
239,alexnet,train_big_set_size,3,2_v_5,2,absent,0.9666666666666667,,,
240,alexnet,train_big_set_size,3,2_v_5,4,absent,0.9166666666666666,,,
241,alexnet,train_big_set_size,3,2_v_5,6,absent,0.8,,,
242,alexnet,train_big_set_size,3,2_v_5,8,absent,0.7666666666666667,,,
243,alexnet,train_big_set_size,3,2_v_5,12,absent,0.8666666666666667,,,
244,alexnet,train_big_set_size,3,2_v_5,18,absent,0.8666666666666667,,,
245,alexnet,train_big_set_size,3,2_v_5,1,both,0.9833333333333333,0.9833333333333333,0.016666666666666666,4.256090468369967
246,alexnet,train_big_set_size,3,2_v_5,2,both,0.9666666666666667,0.9666666666666667,0.03333333333333333,3.6678292716318293
247,alexnet,train_big_set_size,3,2_v_5,4,both,0.9166666666666666,0.9166666666666666,0.08333333333333333,2.765988254201276
248,alexnet,train_big_set_size,3,2_v_5,6,both,0.75,0.7777777777777778,0.2727272727272727,1.3692950203696244
249,alexnet,train_big_set_size,3,2_v_5,8,both,0.7666666666666667,0.7666666666666667,0.23333333333333334,1.4558265817632887
250,alexnet,train_big_set_size,3,2_v_5,12,both,0.7,0.8,0.35,1.226941699980482
251,alexnet,train_big_set_size,3,2_v_5,18,both,0.6333333333333333,0.75,0.4090909090909091,0.9043738677753137
252,alexnet,train_big_set_and_sample_size,0,RVvGV,1,present,1.0,,,
253,alexnet,train_big_set_and_sample_size,0,RVvGV,2,present,1.0,,,
254,alexnet,train_big_set_and_sample_size,0,RVvGV,4,present,1.0,,,
255,alexnet,train_big_set_and_sample_size,0,RVvGV,6,present,1.0,,,
256,alexnet,train_big_set_and_sample_size,0,RVvGV,8,present,1.0,,,
257,alexnet,train_big_set_and_sample_size,0,RVvGV,12,present,1.0,,,
258,alexnet,train_big_set_and_sample_size,0,RVvGV,18,present,1.0,,,
259,alexnet,train_big_set_and_sample_size,0,RVvGV,1,absent,1.0,,,
260,alexnet,train_big_set_and_sample_size,0,RVvGV,2,absent,1.0,,,
261,alexnet,train_big_set_and_sample_size,0,RVvGV,4,absent,1.0,,,
262,alexnet,train_big_set_and_sample_size,0,RVvGV,6,absent,1.0,,,
263,alexnet,train_big_set_and_sample_size,0,RVvGV,8,absent,1.0,,,
264,alexnet,train_big_set_and_sample_size,0,RVvGV,12,absent,1.0,,,
265,alexnet,train_big_set_and_sample_size,0,RVvGV,18,absent,1.0,,,
266,alexnet,train_big_set_and_sample_size,0,RVvGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
267,alexnet,train_big_set_and_sample_size,0,RVvGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
268,alexnet,train_big_set_and_sample_size,0,RVvGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
269,alexnet,train_big_set_and_sample_size,0,RVvGV,6,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
270,alexnet,train_big_set_and_sample_size,0,RVvGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
271,alexnet,train_big_set_and_sample_size,0,RVvGV,12,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
272,alexnet,train_big_set_and_sample_size,0,RVvGV,18,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
273,alexnet,train_big_set_and_sample_size,1,RVvGV,1,present,1.0,,,
274,alexnet,train_big_set_and_sample_size,1,RVvGV,2,present,1.0,,,
275,alexnet,train_big_set_and_sample_size,1,RVvGV,4,present,1.0,,,
276,alexnet,train_big_set_and_sample_size,1,RVvGV,6,present,0.9833333333333333,,,
277,alexnet,train_big_set_and_sample_size,1,RVvGV,8,present,1.0,,,
278,alexnet,train_big_set_and_sample_size,1,RVvGV,12,present,0.9833333333333333,,,
279,alexnet,train_big_set_and_sample_size,1,RVvGV,18,present,0.9833333333333333,,,
280,alexnet,train_big_set_and_sample_size,1,RVvGV,1,absent,1.0,,,
281,alexnet,train_big_set_and_sample_size,1,RVvGV,2,absent,1.0,,,
282,alexnet,train_big_set_and_sample_size,1,RVvGV,4,absent,1.0,,,
283,alexnet,train_big_set_and_sample_size,1,RVvGV,6,absent,1.0,,,
284,alexnet,train_big_set_and_sample_size,1,RVvGV,8,absent,1.0,,,
285,alexnet,train_big_set_and_sample_size,1,RVvGV,12,absent,1.0,,,
286,alexnet,train_big_set_and_sample_size,1,RVvGV,18,absent,1.0,,,
287,alexnet,train_big_set_and_sample_size,1,RVvGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
288,alexnet,train_big_set_and_sample_size,1,RVvGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
289,alexnet,train_big_set_and_sample_size,1,RVvGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
290,alexnet,train_big_set_and_sample_size,1,RVvGV,6,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
291,alexnet,train_big_set_and_sample_size,1,RVvGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
292,alexnet,train_big_set_and_sample_size,1,RVvGV,12,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
293,alexnet,train_big_set_and_sample_size,1,RVvGV,18,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
294,alexnet,train_big_set_and_sample_size,2,RVvGV,1,present,1.0,,,
295,alexnet,train_big_set_and_sample_size,2,RVvGV,2,present,1.0,,,
296,alexnet,train_big_set_and_sample_size,2,RVvGV,4,present,1.0,,,
297,alexnet,train_big_set_and_sample_size,2,RVvGV,6,present,1.0,,,
298,alexnet,train_big_set_and_sample_size,2,RVvGV,8,present,1.0,,,
299,alexnet,train_big_set_and_sample_size,2,RVvGV,12,present,1.0,,,
300,alexnet,train_big_set_and_sample_size,2,RVvGV,18,present,1.0,,,
301,alexnet,train_big_set_and_sample_size,2,RVvGV,1,absent,1.0,,,
302,alexnet,train_big_set_and_sample_size,2,RVvGV,2,absent,1.0,,,
303,alexnet,train_big_set_and_sample_size,2,RVvGV,4,absent,1.0,,,
304,alexnet,train_big_set_and_sample_size,2,RVvGV,6,absent,1.0,,,
305,alexnet,train_big_set_and_sample_size,2,RVvGV,8,absent,1.0,,,
306,alexnet,train_big_set_and_sample_size,2,RVvGV,12,absent,1.0,,,
307,alexnet,train_big_set_and_sample_size,2,RVvGV,18,absent,1.0,,,
308,alexnet,train_big_set_and_sample_size,2,RVvGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
